date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2019-12-29 06:00:00,28,23,0.0,7.2,7,15,09:03 AM,08:42 PM,06:33 AM,05:51 PM,20,27,27,26,8,68,72,0.1,1015,26,10,304,5,nellore
2019-12-29 09:00:00,28,23,0.0,7.2,7,15,09:03 AM,08:42 PM,06:33 AM,05:51 PM,20,30,30,28,12,64,63,0.7,1015,28,10,230,10,nellore
2019-12-29 12:00:00,28,23,0.0,7.2,7,15,09:03 AM,08:42 PM,06:33 AM,05:51 PM,21,29,29,27,17,38,69,0.3,1012,27,9,57,14,nellore
2019-12-29 15:00:00,28,23,0.0,7.2,7,15,09:03 AM,08:42 PM,06:33 AM,05:51 PM,21,26,26,24,24,45,80,0.3,1012,24,9,62,19,nellore
2019-12-29 18:00:00,28,23,0.0,7.2,7,15,09:03 AM,08:42 PM,06:33 AM,05:51 PM,20,25,25,23,25,43,85,0.0,1015,23,10,60,16,nellore
2019-12-29 21:00:00,28,23,0.0,7.2,7,15,09:03 AM,08:42 PM,06:33 AM,05:51 PM,20,25,25,23,23,31,88,0.6,1014,23,9,70,13,nellore
2019-12-30 00:00:00,28,22,0.0,8.7,6,22,09:47 AM,09:33 PM,06:34 AM,05:51 PM,20,25,25,22,24,38,88,1.0,1013,22,10,85,13,nellore
2019-12-30 03:00:00,28,22,0.0,8.7,6,22,09:47 AM,09:33 PM,06:34 AM,05:51 PM,20,25,25,22,24,36,86,1.7,1013,22,9,81,13,nellore
2019-12-30 06:00:00,28,22,0.0,8.7,6,22,09:47 AM,09:33 PM,06:34 AM,05:51 PM,20,27,27,25,26,38,74,0.2,1015,25,9,80,15,nellore
2019-12-30 09:00:00,28,22,0.0,8.7,6,22,09:47 AM,09:33 PM,06:34 AM,05:51 PM,20,29,29,28,25,43,63,0.4,1015,28,9,83,19,nellore
2019-12-30 12:00:00,28,22,0.0,8.7,6,22,09:47 AM,09:33 PM,06:34 AM,05:51 PM,20,29,29,27,26,25,65,0.0,1012,27,10,89,21,nellore
2019-12-30 15:00:00,28,22,0.0,8.7,6,22,09:47 AM,09:33 PM,06:34 AM,05:51 PM,20,26,26,25,24,27,77,0.0,1013,25,10,96,19,nellore
2019-12-30 18:00:00,28,22,0.0,8.7,6,22,09:47 AM,09:33 PM,06:34 AM,05:51 PM,20,25,25,23,23,61,84,0.0,1015,23,10,99,14,nellore
2019-12-30 21:00:00,28,22,0.0,8.7,6,22,09:47 AM,09:33 PM,06:34 AM,05:51 PM,20,25,25,23,21,35,86,0.1,1015,23,10,96,12,nellore
2019-12-31 00:00:00,27,22,0.0,8.7,7,26,10:27 AM,10:21 PM,06:34 AM,05:52 PM,20,25,25,23,19,59,87,0.1,1014,23,10,102,11,nellore
2019-12-31 03:00:00,27,22,0.0,8.7,7,26,10:27 AM,10:21 PM,06:34 AM,05:52 PM,20,25,25,22,20,47,86,0.1,1014,22,10,98,11,nellore
2019-12-31 06:00:00,27,22,0.0,8.7,7,26,10:27 AM,10:21 PM,06:34 AM,05:52 PM,21,27,27,25,23,61,77,0.4,1016,25,10,91,14,nellore
2019-12-31 09:00:00,27,22,0.0,8.7,7,26,10:27 AM,10:21 PM,06:34 AM,05:52 PM,21,30,30,27,24,59,69,0.9,1016,27,10,90,18,nellore
2019-12-31 12:00:00,27,22,0.0,8.7,7,26,10:27 AM,10:21 PM,06:34 AM,05:52 PM,21,29,29,27,22,36,69,0.5,1013,27,9,90,19,nellore
2019-12-31 15:00:00,27,22,0.0,8.7,7,26,10:27 AM,10:21 PM,06:34 AM,05:52 PM,21,27,27,25,22,32,79,0.7,1013,25,9,94,18,nellore
2019-12-31 18:00:00,27,22,0.0,8.7,7,26,10:27 AM,10:21 PM,06:34 AM,05:52 PM,21,26,26,24,19,81,85,0.0,1015,24,10,96,13,nellore
2019-12-31 21:00:00,27,22,0.0,8.7,7,26,10:27 AM,10:21 PM,06:34 AM,05:52 PM,21,26,26,24,15,70,85,0.1,1015,24,10,86,9,nellore
2020-01-01 00:00:00,28,23,0.0,4.2,6,37,11:06 AM,11:09 PM,06:34 AM,05:52 PM,21,25,25,23,16,76,86,0.1,1015,23,10,79,9,nellore
2020-01-01 03:00:00,28,23,0.0,4.2,6,37,11:06 AM,11:09 PM,06:34 AM,05:52 PM,21,26,26,23,15,84,86,0.4,1014,23,10,64,9,nellore
2020-01-01 06:00:00,28,23,0.0,4.2,6,37,11:06 AM,11:09 PM,06:34 AM,05:52 PM,21,26,26,24,17,84,84,0.9,1014,24,10,65,11,nellore
2020-01-01 09:00:00,28,23,0.0,4.2,6,37,11:06 AM,11:09 PM,06:34 AM,05:52 PM,21,29,29,26,19,90,74,0.5,1016,26,10,74,14,nellore
2020-01-01 12:00:00,28,23,0.0,4.2,6,37,11:06 AM,11:09 PM,06:34 AM,05:52 PM,21,31,31,28,24,74,64,0.4,1015,28,9,81,20,nellore
2020-01-01 15:00:00,28,23,0.0,4.2,6,37,11:06 AM,11:09 PM,06:34 AM,05:52 PM,21,29,29,27,25,71,70,0.2,1013,27,10,85,20,nellore
2020-01-01 18:00:00,28,23,0.0,4.2,6,37,11:06 AM,11:09 PM,06:34 AM,05:52 PM,22,27,27,25,25,73,82,0.6,1014,25,9,86,16,nellore
2020-01-01 21:00:00,28,23,0.0,4.2,6,37,11:06 AM,11:09 PM,06:34 AM,05:52 PM,22,26,26,24,20,74,88,1.0,1016,24,10,95,11,nellore
2020-01-02 00:00:00,29,20,0.0,5.7,7,44,11:42 AM,11:55 PM,06:35 AM,05:53 PM,22,20,23,20,9,71,89,0.5,1015,20,10,134,5,nellore
2020-01-02 03:00:00,29,20,0.0,5.7,7,44,11:42 AM,11:55 PM,06:35 AM,05:53 PM,22,26,26,23,4,62,91,0.0,1014,23,10,213,2,nellore
2020-01-02 06:00:00,29,20,0.0,5.7,7,44,11:42 AM,11:55 PM,06:35 AM,05:53 PM,22,26,26,24,5,73,88,0.1,1015,24,10,310,3,nellore
2020-01-02 09:00:00,29,20,0.0,5.7,7,44,11:42 AM,11:55 PM,06:35 AM,05:53 PM,22,29,29,27,9,56,73,0.1,1017,27,10,269,8,nellore
2020-01-02 12:00:00,29,20,0.0,5.7,7,44,11:42 AM,11:55 PM,06:35 AM,05:53 PM,21,32,32,29,18,80,63,0.4,1015,29,10,93,15,nellore
2020-01-02 15:00:00,29,20,0.0,5.7,7,44,11:42 AM,11:55 PM,06:35 AM,05:53 PM,21,31,31,28,19,75,67,0.5,1013,28,9,94,15,nellore
2020-01-02 18:00:00,29,20,0.0,5.7,7,44,11:42 AM,11:55 PM,06:35 AM,05:53 PM,22,28,28,26,18,84,78,0.4,1014,26,9,96,12,nellore
2020-01-02 21:00:00,29,20,0.0,5.7,7,44,11:42 AM,11:55 PM,06:35 AM,05:53 PM,22,27,27,25,15,87,86,0.1,1016,25,10,107,9,nellore
2020-01-03 00:00:00,29,24,0.0,4.2,6,51,12:18 PM,No moonset,06:35 AM,05:53 PM,22,27,27,24,12,33,88,0.0,1016,24,10,128,7,nellore
2020-01-03 03:00:00,29,24,0.0,4.2,6,51,12:18 PM,No moonset,06:35 AM,05:53 PM,22,26,26,24,9,52,92,0.1,1014,24,10,181,5,nellore
2020-01-03 06:00:00,29,24,0.0,4.2,6,51,12:18 PM,No moonset,06:35 AM,05:53 PM,22,27,27,24,6,55,90,0.3,1015,24,10,246,4,nellore
2020-01-03 09:00:00,29,24,0.0,4.2,6,51,12:18 PM,No moonset,06:35 AM,05:53 PM,22,30,30,27,8,71,77,0.5,1016,27,10,241,6,nellore
2020-01-03 12:00:00,29,24,0.0,4.2,6,51,12:18 PM,No moonset,06:35 AM,05:53 PM,22,32,32,29,13,90,64,0.4,1014,29,10,141,10,nellore
2020-01-03 15:00:00,29,24,0.0,4.2,6,51,12:18 PM,No moonset,06:35 AM,05:53 PM,22,31,31,28,16,72,68,0.1,1011,28,10,125,12,nellore
2020-01-03 18:00:00,29,24,0.0,4.2,6,51,12:18 PM,No moonset,06:35 AM,05:53 PM,22,28,28,26,20,54,79,0.1,1012,26,9,120,13,nellore
2020-01-03 21:00:00,29,24,0.0,4.2,6,51,12:18 PM,No moonset,06:35 AM,05:53 PM,22,27,27,25,20,19,85,0.0,1013,25,10,135,11,nellore
2020-01-04 00:00:00,30,24,0.0,7.2,6,59,12:54 PM,12:40 AM,06:36 AM,05:54 PM,23,27,27,24,18,84,89,0.3,1013,24,9,160,10,nellore
2020-01-04 03:00:00,30,24,0.0,7.2,6,59,12:54 PM,12:40 AM,06:36 AM,05:54 PM,22,26,26,24,17,84,92,0.4,1012,24,9,185,10,nellore
2020-01-04 06:00:00,30,24,0.0,7.2,6,59,12:54 PM,12:40 AM,06:36 AM,05:54 PM,22,26,26,24,16,66,88,0.5,1012,24,9,193,10,nellore
2020-01-04 09:00:00,30,24,0.0,7.2,6,59,12:54 PM,12:40 AM,06:36 AM,05:54 PM,22,30,30,28,14,17,71,0.0,1013,28,10,185,12,nellore
2020-01-04 12:00:00,30,24,0.0,7.2,6,59,12:54 PM,12:40 AM,06:36 AM,05:54 PM,22,34,34,30,16,37,60,0.1,1012,30,10,148,14,nellore
2020-01-04 15:00:00,30,24,0.0,7.2,6,59,12:54 PM,12:40 AM,06:36 AM,05:54 PM,23,33,33,29,22,83,69,0.4,1010,29,9,117,18,nellore
2020-01-04 18:00:00,30,24,0.0,7.2,6,59,12:54 PM,12:40 AM,06:36 AM,05:54 PM,23,29,29,26,24,78,83,0.5,1011,26,9,115,15,nellore
2020-01-04 21:00:00,30,24,0.0,7.2,6,59,12:54 PM,12:40 AM,06:36 AM,05:54 PM,23,28,28,25,20,75,89,0.3,1012,25,9,128,12,nellore
2020-01-05 00:00:00,30,24,0.0,7.2,7,66,01:32 PM,01:28 AM,06:36 AM,05:55 PM,23,27,27,24,15,62,92,0.3,1012,24,9,161,9,nellore
2020-01-05 03:00:00,30,24,0.0,7.2,7,66,01:32 PM,01:28 AM,06:36 AM,05:55 PM,23,26,26,24,12,26,94,0.0,1011,24,7,171,7,nellore
2020-01-05 06:00:00,30,24,0.0,7.2,7,66,01:32 PM,01:28 AM,06:36 AM,05:55 PM,23,27,27,25,8,20,90,0.0,1012,25,5,155,5,nellore
2020-01-05 09:00:00,30,24,0.0,7.2,7,66,01:32 PM,01:28 AM,06:36 AM,05:55 PM,22,31,31,28,9,22,73,0.0,1014,28,10,129,8,nellore
2020-01-05 12:00:00,30,24,0.0,7.2,7,66,01:32 PM,01:28 AM,06:36 AM,05:55 PM,21,32,32,30,16,59,61,0.1,1012,30,10,99,14,nellore
2020-01-05 15:00:00,30,24,0.0,7.2,7,66,01:32 PM,01:28 AM,06:36 AM,05:55 PM,21,31,31,28,20,73,66,0.2,1011,28,10,88,16,nellore
2020-01-05 18:00:00,30,24,0.0,7.2,7,66,01:32 PM,01:28 AM,06:36 AM,05:55 PM,22,28,28,26,20,54,78,0.1,1012,26,10,85,13,nellore
2020-01-05 21:00:00,30,24,0.0,7.2,7,66,01:32 PM,01:28 AM,06:36 AM,05:55 PM,22,27,27,25,16,15,84,0.0,1014,25,10,89,9,nellore
2020-01-06 00:00:00,27,24,0.0,7.2,6,73,02:12 PM,02:16 AM,06:36 AM,05:55 PM,22,26,26,24,15,70,88,0.1,1014,24,10,65,9,nellore
2020-01-06 03:00:00,27,24,0.0,7.2,6,73,02:12 PM,02:16 AM,06:36 AM,05:55 PM,22,26,26,24,14,65,90,0.3,1013,24,10,62,8,nellore
2020-01-06 06:00:00,27,24,0.0,7.2,6,73,02:12 PM,02:16 AM,06:36 AM,05:55 PM,22,27,27,24,18,83,86,0.5,1015,24,9,61,12,nellore
2020-01-06 09:00:00,27,24,0.0,7.2,6,73,02:12 PM,02:16 AM,06:36 AM,05:55 PM,22,29,29,27,27,74,76,1.1,1016,27,9,66,19,nellore
2020-01-06 12:00:00,27,24,0.0,7.2,6,73,02:12 PM,02:16 AM,06:36 AM,05:55 PM,22,30,30,27,36,55,72,2.0,1015,27,10,71,24,nellore
2020-01-06 15:00:00,27,24,0.0,7.2,6,73,02:12 PM,02:16 AM,06:36 AM,05:55 PM,22,29,29,27,32,58,75,1.2,1013,27,10,73,23,nellore
2020-01-06 18:00:00,27,24,0.0,7.2,6,73,02:12 PM,02:16 AM,06:36 AM,05:55 PM,21,27,27,25,28,72,80,0.9,1014,25,10,75,18,nellore
2020-01-06 21:00:00,27,24,0.0,7.2,6,73,02:12 PM,02:16 AM,06:36 AM,05:55 PM,21,27,27,24,25,92,82,0.0,1016,24,10,75,15,nellore
2020-01-07 00:00:00,27,22,0.0,4.2,6,80,02:56 PM,03:08 AM,06:36 AM,05:56 PM,21,26,26,24,27,83,85,0.5,1015,24,10,77,16,nellore
2020-01-07 03:00:00,27,22,0.0,4.2,6,80,02:56 PM,03:08 AM,06:36 AM,05:56 PM,21,26,26,24,27,87,84,0.3,1014,24,10,74,16,nellore
2020-01-07 06:00:00,27,22,0.0,4.2,6,80,02:56 PM,03:08 AM,06:36 AM,05:56 PM,21,26,26,24,27,81,82,0.3,1015,24,10,74,16,nellore
2020-01-07 09:00:00,27,22,0.0,4.2,6,80,02:56 PM,03:08 AM,06:36 AM,05:56 PM,21,28,28,26,24,77,76,0.3,1016,26,10,77,18,nellore
2020-01-07 12:00:00,27,22,0.0,4.2,6,80,02:56 PM,03:08 AM,06:36 AM,05:56 PM,21,29,29,27,25,65,70,0.4,1015,27,10,82,21,nellore
2020-01-07 15:00:00,27,22,0.0,4.2,6,80,02:56 PM,03:08 AM,06:36 AM,05:56 PM,21,29,29,27,24,83,71,0.1,1013,27,10,82,19,nellore
2020-01-07 18:00:00,27,22,0.0,4.2,6,80,02:56 PM,03:08 AM,06:36 AM,05:56 PM,21,26,26,24,20,84,80,0.1,1014,24,10,88,13,nellore
2020-01-07 21:00:00,27,22,0.0,4.2,6,80,02:56 PM,03:08 AM,06:36 AM,05:56 PM,21,22,25,22,15,79,83,0.0,1015,22,10,95,9,nellore
2020-01-08 00:00:00,27,21,0.0,5.7,7,88,03:44 PM,04:02 AM,06:37 AM,05:56 PM,21,25,25,23,16,66,86,0.2,1014,23,9,90,9,nellore
2020-01-08 03:00:00,27,21,0.0,5.7,7,88,03:44 PM,04:02 AM,06:37 AM,05:56 PM,20,25,25,23,14,46,86,0.0,1013,23,10,87,8,nellore
2020-01-08 06:00:00,27,21,0.0,5.7,7,88,03:44 PM,04:02 AM,06:37 AM,05:56 PM,20,26,26,23,12,81,81,0.1,1014,23,10,86,7,nellore
2020-01-08 09:00:00,27,21,0.0,5.7,7,88,03:44 PM,04:02 AM,06:37 AM,05:56 PM,20,27,27,26,17,88,72,0.3,1015,26,10,85,12,nellore
2020-01-08 12:00:00,27,21,0.0,5.7,7,88,03:44 PM,04:02 AM,06:37 AM,05:56 PM,20,29,29,27,21,66,64,0.4,1014,27,9,90,17,nellore
2020-01-08 15:00:00,27,21,0.0,5.7,7,88,03:44 PM,04:02 AM,06:37 AM,05:56 PM,19,28,28,26,20,37,66,0.0,1012,26,10,93,16,nellore
2020-01-08 18:00:00,27,21,0.0,5.7,7,88,03:44 PM,04:02 AM,06:37 AM,05:56 PM,19,26,26,24,17,13,73,0.0,1012,24,10,101,10,nellore
2020-01-08 21:00:00,27,21,0.0,5.7,7,88,03:44 PM,04:02 AM,06:37 AM,05:56 PM,18,21,24,21,10,12,76,0.0,1014,21,10,106,5,nellore
2020-01-09 00:00:00,28,21,0.0,8.7,7,95,04:38 PM,04:59 AM,06:37 AM,05:57 PM,19,21,24,21,5,0,75,0.0,1014,21,10,108,4,nellore
2020-01-09 03:00:00,28,21,0.0,8.7,7,95,04:38 PM,04:59 AM,06:37 AM,05:57 PM,19,25,25,23,4,0,77,0.0,1012,23,10,171,3,nellore
2020-01-09 06:00:00,28,21,0.0,8.7,7,95,04:38 PM,04:59 AM,06:37 AM,05:57 PM,19,25,25,23,6,0,75,0.0,1013,23,10,201,4,nellore
2020-01-09 09:00:00,28,21,0.0,8.7,7,95,04:38 PM,04:59 AM,06:37 AM,05:57 PM,18,27,27,26,9,1,63,0.0,1015,26,10,188,8,nellore
2020-01-09 12:00:00,28,21,0.0,8.7,7,95,04:38 PM,04:59 AM,06:37 AM,05:57 PM,16,28,28,28,16,3,51,0.0,1013,28,10,124,14,nellore
2020-01-09 15:00:00,28,21,0.0,8.7,7,95,04:38 PM,04:59 AM,06:37 AM,05:57 PM,17,28,28,27,18,1,55,0.0,1011,27,10,116,14,nellore
2020-01-09 18:00:00,28,21,0.0,8.7,7,95,04:38 PM,04:59 AM,06:37 AM,05:57 PM,17,26,26,24,15,0,66,0.0,1012,24,10,102,9,nellore
2020-01-09 21:00:00,28,21,0.0,8.7,7,95,04:38 PM,04:59 AM,06:37 AM,05:57 PM,18,21,24,21,12,0,70,0.0,1013,21,10,83,7,nellore
2020-01-10 00:00:00,28,22,0.0,8.7,7,100,05:36 PM,05:58 AM,06:37 AM,05:57 PM,19,25,25,23,5,0,75,0.0,1013,23,10,162,3,nellore
2020-01-10 03:00:00,28,22,0.0,8.7,7,100,05:36 PM,05:58 AM,06:37 AM,05:57 PM,19,25,25,22,6,0,80,0.0,1013,22,10,246,4,nellore
2020-01-10 06:00:00,28,22,0.0,8.7,7,100,05:36 PM,05:58 AM,06:37 AM,05:57 PM,19,25,25,23,4,0,78,0.0,1014,23,10,227,3,nellore
2020-01-10 09:00:00,28,22,0.0,8.7,7,100,05:36 PM,05:58 AM,06:37 AM,05:57 PM,18,27,27,26,6,0,63,0.0,1015,26,10,190,5,nellore
2020-01-10 12:00:00,28,22,0.0,8.7,7,100,05:36 PM,05:58 AM,06:37 AM,05:57 PM,17,29,29,28,17,0,52,0.0,1014,28,10,87,14,nellore
2020-01-10 15:00:00,28,22,0.0,8.7,7,100,05:36 PM,05:58 AM,06:37 AM,05:57 PM,17,28,28,27,17,0,57,0.0,1012,27,10,79,13,nellore
2020-01-10 18:00:00,28,22,0.0,8.7,7,100,05:36 PM,05:58 AM,06:37 AM,05:57 PM,18,26,26,25,13,0,68,0.0,1013,25,10,74,8,nellore
2020-01-10 21:00:00,28,22,0.0,8.7,7,100,05:36 PM,05:58 AM,06:37 AM,05:57 PM,19,26,26,24,8,2,74,0.0,1015,24,10,71,5,nellore
2020-01-11 00:00:00,27,21,0.0,4.2,5,100,06:37 PM,06:57 AM,06:38 AM,05:58 PM,19,22,25,22,6,41,83,0.0,1015,22,10,67,3,nellore
2020-01-11 03:00:00,27,21,0.0,4.2,5,100,06:37 PM,06:57 AM,06:38 AM,05:58 PM,19,21,23,21,4,66,86,0.0,1014,21,10,164,2,nellore
2020-01-11 06:00:00,27,21,0.0,4.2,5,100,06:37 PM,06:57 AM,06:38 AM,05:58 PM,19,22,22,22,5,69,85,0.0,1015,22,10,309,3,nellore
2020-01-11 09:00:00,27,21,0.0,4.2,5,100,06:37 PM,06:57 AM,06:38 AM,05:58 PM,20,26,26,25,11,76,75,0.2,1017,25,10,225,8,nellore
2020-01-11 12:00:00,27,21,0.0,4.2,5,100,06:37 PM,06:57 AM,06:38 AM,05:58 PM,20,29,29,27,19,79,63,0.2,1015,27,10,75,16,nellore
2020-01-11 15:00:00,27,21,0.0,4.2,5,100,06:37 PM,06:57 AM,06:38 AM,05:58 PM,20,29,29,27,18,75,66,0.1,1013,27,10,76,14,nellore
2020-01-11 18:00:00,27,21,0.0,4.2,5,100,06:37 PM,06:57 AM,06:38 AM,05:58 PM,20,26,26,24,15,52,78,0.1,1014,24,10,78,9,nellore
2020-01-11 21:00:00,27,21,0.0,4.2,5,100,06:37 PM,06:57 AM,06:38 AM,05:58 PM,20,25,25,23,10,11,84,0.0,1015,23,10,86,6,nellore
2020-01-12 00:00:00,27,20,0.0,4.2,5,83,07:40 PM,07:54 AM,06:38 AM,05:59 PM,21,20,23,20,5,83,90,0.1,1014,20,10,166,3,nellore
2020-01-12 03:00:00,27,20,0.0,4.2,5,83,07:40 PM,07:54 AM,06:38 AM,05:59 PM,20,22,23,22,9,79,91,0.2,1013,22,10,242,5,nellore
2020-01-12 06:00:00,27,20,0.0,4.2,5,83,07:40 PM,07:54 AM,06:38 AM,05:59 PM,20,23,23,22,13,75,88,0.4,1014,22,10,278,7,nellore
2020-01-12 09:00:00,27,20,0.0,4.2,5,83,07:40 PM,07:54 AM,06:38 AM,05:59 PM,20,27,27,25,13,79,76,0.5,1016,25,9,228,10,nellore
2020-01-12 12:00:00,27,20,0.0,4.2,5,83,07:40 PM,07:54 AM,06:38 AM,05:59 PM,20,29,29,27,21,69,67,0.7,1014,27,10,82,17,nellore
2020-01-12 15:00:00,27,20,0.0,4.2,5,83,07:40 PM,07:54 AM,06:38 AM,05:59 PM,20,28,28,26,19,62,66,0.2,1012,26,10,75,15,nellore
2020-01-12 18:00:00,27,20,0.0,4.2,5,83,07:40 PM,07:54 AM,06:38 AM,05:59 PM,20,26,26,24,18,54,76,0.1,1013,24,9,82,11,nellore
2020-01-12 21:00:00,27,20,0.0,4.2,5,83,07:40 PM,07:54 AM,06:38 AM,05:59 PM,20,21,24,21,13,2,83,0.0,1014,21,10,121,8,nellore
2020-01-13 00:00:00,27,19,0.0,8.7,6,76,08:41 PM,08:48 AM,06:38 AM,05:59 PM,20,19,21,19,9,6,89,0.0,1013,19,10,177,5,nellore
2020-01-13 03:00:00,27,19,0.0,8.7,6,76,08:41 PM,08:48 AM,06:38 AM,05:59 PM,19,21,21,21,12,16,93,0.0,1012,21,7,220,6,nellore
2020-01-13 06:00:00,27,19,0.0,8.7,6,76,08:41 PM,08:48 AM,06:38 AM,05:59 PM,19,21,22,21,11,20,91,0.0,1013,21,5,214,6,nellore
2020-01-13 09:00:00,27,19,0.0,8.7,6,76,08:41 PM,08:48 AM,06:38 AM,05:59 PM,19,26,26,24,8,16,74,0.0,1014,24,10,179,6,nellore
2020-01-13 12:00:00,27,19,0.0,8.7,6,76,08:41 PM,08:48 AM,06:38 AM,05:59 PM,18,28,28,27,12,12,57,0.0,1013,27,10,107,10,nellore
2020-01-13 15:00:00,27,19,0.0,8.7,6,76,08:41 PM,08:48 AM,06:38 AM,05:59 PM,18,28,28,26,19,3,62,0.0,1011,26,10,98,15,nellore
2020-01-13 18:00:00,27,19,0.0,8.7,6,76,08:41 PM,08:48 AM,06:38 AM,05:59 PM,18,25,25,23,22,0,73,0.0,1011,23,10,99,13,nellore
2020-01-13 21:00:00,27,19,0.0,8.7,6,76,08:41 PM,08:48 AM,06:38 AM,05:59 PM,18,20,23,20,18,0,79,0.0,1013,20,10,114,9,nellore
2020-01-14 00:00:00,27,19,0.0,11.6,6,69,09:42 PM,09:38 AM,06:38 AM,06:00 PM,18,19,22,19,12,0,79,0.0,1013,19,10,154,7,nellore
2020-01-14 03:00:00,27,19,0.0,11.6,6,69,09:42 PM,09:38 AM,06:38 AM,06:00 PM,18,21,23,21,13,0,83,0.0,1012,21,10,198,7,nellore
2020-01-14 06:00:00,27,19,0.0,11.6,6,69,09:42 PM,09:38 AM,06:38 AM,06:00 PM,18,21,22,21,10,0,83,0.0,1013,21,10,229,6,nellore
2020-01-14 09:00:00,27,19,0.0,11.6,6,69,09:42 PM,09:38 AM,06:38 AM,06:00 PM,18,26,26,25,8,1,67,0.0,1014,25,10,181,6,nellore
2020-01-14 12:00:00,27,19,0.0,11.6,6,69,09:42 PM,09:38 AM,06:38 AM,06:00 PM,16,28,28,27,15,1,53,0.0,1013,27,10,83,13,nellore
2020-01-14 15:00:00,27,19,0.0,11.6,6,69,09:42 PM,09:38 AM,06:38 AM,06:00 PM,16,27,27,26,19,0,55,0.0,1011,26,10,86,15,nellore
2020-01-14 18:00:00,27,19,0.0,11.6,6,69,09:42 PM,09:38 AM,06:38 AM,06:00 PM,16,25,25,23,16,0,65,0.0,1012,23,10,91,10,nellore
2020-01-14 21:00:00,27,19,0.0,11.6,6,69,09:42 PM,09:38 AM,06:38 AM,06:00 PM,17,21,24,21,10,0,69,0.0,1014,21,10,97,6,nellore
2020-01-15 00:00:00,27,20,0.0,11.6,6,61,10:39 PM,10:25 AM,06:38 AM,06:00 PM,18,20,23,20,7,0,73,0.0,1014,20,10,136,4,nellore
2020-01-15 03:00:00,27,20,0.0,11.6,6,61,10:39 PM,10:25 AM,06:38 AM,06:00 PM,18,22,23,22,5,0,77,0.0,1012,22,10,200,3,nellore
2020-01-15 06:00:00,27,20,0.0,11.6,6,61,10:39 PM,10:25 AM,06:38 AM,06:00 PM,17,22,22,22,7,1,77,0.0,1013,22,10,249,4,nellore
2020-01-15 09:00:00,27,20,0.0,11.6,6,61,10:39 PM,10:25 AM,06:38 AM,06:00 PM,18,27,27,25,8,3,63,0.0,1015,25,10,221,7,nellore
2020-01-15 12:00:00,27,20,0.0,11.6,6,61,10:39 PM,10:25 AM,06:38 AM,06:00 PM,17,28,28,27,17,6,53,0.0,1014,27,10,91,14,nellore
2020-01-15 15:00:00,27,20,0.0,11.6,6,61,10:39 PM,10:25 AM,06:38 AM,06:00 PM,17,27,27,26,18,5,58,0.0,1011,26,10,93,14,nellore
2020-01-15 18:00:00,27,20,0.0,11.6,6,61,10:39 PM,10:25 AM,06:38 AM,06:00 PM,18,25,25,24,17,1,68,0.0,1012,24,10,91,10,nellore
2020-01-15 21:00:00,27,20,0.0,11.6,6,61,10:39 PM,10:25 AM,06:38 AM,06:00 PM,18,25,25,22,13,7,74,0.0,1014,22,10,88,7,nellore
2020-01-16 00:00:00,26,20,0.0,11.6,6,54,11:36 PM,11:10 AM,06:38 AM,06:01 PM,17,21,23,21,12,27,76,0.0,1014,21,10,124,6,nellore
2020-01-16 03:00:00,26,20,0.0,11.6,6,54,11:36 PM,11:10 AM,06:38 AM,06:01 PM,17,21,21,21,8,22,79,0.0,1013,21,10,196,4,nellore
2020-01-16 06:00:00,26,20,0.0,11.6,6,54,11:36 PM,11:10 AM,06:38 AM,06:01 PM,17,21,22,21,9,19,78,0.0,1013,21,10,251,5,nellore
2020-01-16 09:00:00,26,20,0.0,11.6,6,54,11:36 PM,11:10 AM,06:38 AM,06:01 PM,17,26,26,24,9,42,67,0.0,1015,24,10,210,7,nellore
2020-01-16 12:00:00,26,20,0.0,11.6,6,54,11:36 PM,11:10 AM,06:38 AM,06:01 PM,17,27,27,26,14,34,57,0.0,1013,26,10,117,12,nellore
2020-01-16 15:00:00,26,20,0.0,11.6,6,54,11:36 PM,11:10 AM,06:38 AM,06:01 PM,17,27,27,26,17,2,57,0.0,1012,26,10,102,13,nellore
