date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2020-01-16 18:00:00,26,20,0.0,11.6,6,54,11:36 PM,11:10 AM,06:38 AM,06:01 PM,17,25,25,23,20,0,67,0.0,1012,23,10,96,12,nellore
2020-01-16 21:00:00,26,20,0.0,11.6,6,54,11:36 PM,11:10 AM,06:38 AM,06:01 PM,17,20,23,20,20,0,75,0.0,1014,20,10,104,10,nellore
2020-01-17 00:00:00,28,18,0.0,11.6,7,47,No moonrise,11:53 AM,06:39 AM,06:01 PM,18,18,20,18,9,13,79,0.0,1014,18,10,171,5,nellore
2020-01-17 03:00:00,28,18,0.0,11.6,7,47,No moonrise,11:53 AM,06:39 AM,06:01 PM,18,21,21,21,5,30,84,0.0,1013,21,10,224,2,nellore
2020-01-17 06:00:00,28,18,0.0,11.6,7,47,No moonrise,11:53 AM,06:39 AM,06:01 PM,18,22,22,22,8,8,82,0.0,1014,22,10,203,5,nellore
2020-01-17 09:00:00,28,18,0.0,11.6,7,47,No moonrise,11:53 AM,06:39 AM,06:01 PM,19,27,27,25,9,15,68,0.0,1015,25,10,199,8,nellore
2020-01-17 12:00:00,28,18,0.0,11.6,7,47,No moonrise,11:53 AM,06:39 AM,06:01 PM,19,29,29,28,15,44,58,0.0,1014,28,10,132,13,nellore
2020-01-17 15:00:00,28,18,0.0,11.6,7,47,No moonrise,11:53 AM,06:39 AM,06:01 PM,20,29,29,27,20,40,65,0.0,1012,27,10,109,16,nellore
2020-01-17 18:00:00,28,18,0.0,11.6,7,47,No moonrise,11:53 AM,06:39 AM,06:01 PM,20,26,26,25,21,13,75,0.0,1013,25,10,96,13,nellore
2020-01-17 21:00:00,28,18,0.0,11.6,7,47,No moonrise,11:53 AM,06:39 AM,06:01 PM,20,25,25,23,21,17,82,0.0,1014,23,10,95,11,nellore
2020-01-18 00:00:00,28,23,0.0,5.8,6,40,12:31 AM,12:37 PM,06:39 AM,06:02 PM,21,25,25,23,21,52,89,0.1,1014,23,10,97,12,nellore
2020-01-18 03:00:00,28,23,0.0,5.8,6,40,12:31 AM,12:37 PM,06:39 AM,06:02 PM,21,25,25,23,19,57,90,0.1,1013,23,10,98,10,nellore
2020-01-18 06:00:00,28,23,0.0,5.8,6,40,12:31 AM,12:37 PM,06:39 AM,06:02 PM,21,26,26,24,17,65,84,0.1,1014,24,10,98,11,nellore
2020-01-18 09:00:00,28,23,0.0,5.8,6,40,12:31 AM,12:37 PM,06:39 AM,06:02 PM,21,28,28,26,18,73,74,0.3,1015,26,9,102,14,nellore
2020-01-18 12:00:00,28,23,0.0,5.8,6,40,12:31 AM,12:37 PM,06:39 AM,06:02 PM,21,30,30,28,22,79,67,0.4,1014,28,9,94,19,nellore
2020-01-18 15:00:00,28,23,0.0,5.8,6,40,12:31 AM,12:37 PM,06:39 AM,06:02 PM,21,29,29,27,22,82,68,0.1,1012,27,10,91,18,nellore
2020-01-18 18:00:00,28,23,0.0,5.8,6,40,12:31 AM,12:37 PM,06:39 AM,06:02 PM,21,27,27,25,21,66,79,0.1,1013,25,10,85,14,nellore
2020-01-18 21:00:00,28,23,0.0,5.8,6,40,12:31 AM,12:37 PM,06:39 AM,06:02 PM,21,26,26,23,17,46,85,0.0,1014,23,10,87,9,nellore
2020-01-19 00:00:00,28,22,0.0,11.6,7,32,01:27 AM,01:23 PM,06:39 AM,06:02 PM,20,25,25,23,10,30,86,0.0,1014,23,10,88,5,nellore
2020-01-19 03:00:00,28,22,0.0,11.6,7,32,01:27 AM,01:23 PM,06:39 AM,06:02 PM,20,25,25,22,4,20,86,0.0,1012,22,10,77,2,nellore
2020-01-19 06:00:00,28,22,0.0,11.6,7,32,01:27 AM,01:23 PM,06:39 AM,06:02 PM,19,25,25,23,2,19,81,0.0,1013,23,10,105,1,nellore
2020-01-19 09:00:00,28,22,0.0,11.6,7,32,01:27 AM,01:23 PM,06:39 AM,06:02 PM,19,28,28,26,6,9,66,0.0,1015,26,10,147,5,nellore
2020-01-19 12:00:00,28,22,0.0,11.6,7,32,01:27 AM,01:23 PM,06:39 AM,06:02 PM,18,29,29,28,15,5,54,0.0,1014,28,10,86,14,nellore
2020-01-19 15:00:00,28,22,0.0,11.6,7,32,01:27 AM,01:23 PM,06:39 AM,06:02 PM,18,29,29,27,18,3,58,0.0,1012,27,10,77,14,nellore
2020-01-19 18:00:00,28,22,0.0,11.6,7,32,01:27 AM,01:23 PM,06:39 AM,06:02 PM,19,26,26,25,17,0,70,0.0,1013,25,10,69,11,nellore
2020-01-19 21:00:00,28,22,0.0,11.6,7,32,01:27 AM,01:23 PM,06:39 AM,06:02 PM,19,25,25,24,12,1,75,0.0,1015,24,10,76,7,nellore
2020-01-20 00:00:00,29,23,0.0,11.6,7,25,02:23 AM,02:10 PM,06:39 AM,06:03 PM,20,25,25,23,8,6,82,0.0,1014,23,10,116,5,nellore
2020-01-20 03:00:00,29,23,0.0,11.6,7,25,02:23 AM,02:10 PM,06:39 AM,06:03 PM,20,25,25,23,5,6,85,0.0,1013,23,10,177,3,nellore
2020-01-20 06:00:00,29,23,0.0,11.6,7,25,02:23 AM,02:10 PM,06:39 AM,06:03 PM,20,26,26,23,4,3,83,0.0,1014,23,10,225,3,nellore
2020-01-20 09:00:00,29,23,0.0,11.6,7,25,02:23 AM,02:10 PM,06:39 AM,06:03 PM,20,28,28,27,9,1,68,0.0,1016,27,10,182,8,nellore
2020-01-20 12:00:00,29,23,0.0,11.6,7,25,02:23 AM,02:10 PM,06:39 AM,06:03 PM,18,30,30,29,16,0,53,0.0,1014,29,10,90,14,nellore
2020-01-20 15:00:00,29,23,0.0,11.6,7,25,02:23 AM,02:10 PM,06:39 AM,06:03 PM,18,29,29,28,18,0,57,0.0,1013,28,10,85,14,nellore
2020-01-20 18:00:00,29,23,0.0,11.6,7,25,02:23 AM,02:10 PM,06:39 AM,06:03 PM,19,27,27,25,16,0,70,0.0,1014,25,10,84,10,nellore
2020-01-20 21:00:00,29,23,0.0,11.6,7,25,02:23 AM,02:10 PM,06:39 AM,06:03 PM,20,26,26,24,12,0,77,0.0,1016,24,10,93,7,nellore
2020-01-21 00:00:00,29,22,0.0,11.6,7,18,03:21 AM,03:00 PM,06:39 AM,06:03 PM,21,26,26,24,10,2,82,0.0,1016,24,10,122,6,nellore
2020-01-21 03:00:00,29,22,0.0,11.6,7,18,03:21 AM,03:00 PM,06:39 AM,06:03 PM,21,26,26,24,5,2,84,0.0,1014,24,10,175,4,nellore
2020-01-21 06:00:00,29,22,0.0,11.6,7,18,03:21 AM,03:00 PM,06:39 AM,06:03 PM,20,26,26,24,2,3,81,0.0,1015,24,10,258,1,nellore
2020-01-21 09:00:00,29,22,0.0,11.6,7,18,03:21 AM,03:00 PM,06:39 AM,06:03 PM,19,28,28,27,8,2,65,0.0,1017,27,10,233,7,nellore
2020-01-21 12:00:00,29,22,0.0,11.6,7,18,03:21 AM,03:00 PM,06:39 AM,06:03 PM,18,30,30,29,20,0,53,0.0,1016,29,10,83,17,nellore
2020-01-21 15:00:00,29,22,0.0,11.6,7,18,03:21 AM,03:00 PM,06:39 AM,06:03 PM,19,29,29,28,21,7,60,0.0,1014,28,10,78,17,nellore
2020-01-21 18:00:00,29,22,0.0,11.6,7,18,03:21 AM,03:00 PM,06:39 AM,06:03 PM,20,27,27,25,20,34,75,0.0,1015,25,10,81,13,nellore
2020-01-21 21:00:00,29,22,0.0,11.6,7,18,03:21 AM,03:00 PM,06:39 AM,06:03 PM,20,22,24,22,18,59,81,0.0,1017,22,10,93,10,nellore
2020-01-22 00:00:00,28,20,0.0,11.6,7,11,04:17 AM,03:52 PM,06:39 AM,06:04 PM,20,20,24,20,13,73,84,0.0,1017,20,10,100,7,nellore
2020-01-22 03:00:00,28,20,0.0,11.6,7,11,04:17 AM,03:52 PM,06:39 AM,06:04 PM,20,25,25,22,8,49,85,0.0,1016,22,10,80,4,nellore
2020-01-22 06:00:00,28,20,0.0,11.6,7,11,04:17 AM,03:52 PM,06:39 AM,06:04 PM,19,25,25,23,9,42,80,0.0,1017,23,10,46,6,nellore
2020-01-22 09:00:00,28,20,0.0,11.6,7,11,04:17 AM,03:52 PM,06:39 AM,06:04 PM,20,28,28,26,17,45,66,0.0,1018,26,10,60,13,nellore
2020-01-22 12:00:00,28,20,0.0,11.6,7,11,04:17 AM,03:52 PM,06:39 AM,06:04 PM,19,30,30,28,22,12,59,0.0,1017,28,10,67,19,nellore
2020-01-22 15:00:00,28,20,0.0,11.6,7,11,04:17 AM,03:52 PM,06:39 AM,06:04 PM,20,29,29,27,22,9,64,0.0,1014,27,10,74,18,nellore
2020-01-22 18:00:00,28,20,0.0,11.6,7,11,04:17 AM,03:52 PM,06:39 AM,06:04 PM,20,26,26,24,18,30,79,0.0,1015,24,10,86,12,nellore
2020-01-22 21:00:00,28,20,0.0,11.6,7,11,04:17 AM,03:52 PM,06:39 AM,06:04 PM,20,25,25,23,9,29,86,0.0,1017,23,10,81,5,nellore
2020-01-23 00:00:00,28,21,0.0,11.6,7,3,05:13 AM,04:46 PM,06:39 AM,06:05 PM,20,25,25,22,7,77,88,0.0,1016,22,10,149,4,nellore
2020-01-23 03:00:00,28,21,0.0,11.6,7,3,05:13 AM,04:46 PM,06:39 AM,06:05 PM,20,21,23,21,9,42,91,0.0,1015,21,7,288,5,nellore
2020-01-23 06:00:00,28,21,0.0,11.6,7,3,05:13 AM,04:46 PM,06:39 AM,06:05 PM,20,21,22,21,12,28,90,0.0,1015,21,5,314,7,nellore
2020-01-23 09:00:00,28,21,0.0,11.6,7,3,05:13 AM,04:46 PM,06:39 AM,06:05 PM,19,27,27,25,10,32,73,0.0,1017,25,10,239,9,nellore
2020-01-23 12:00:00,28,21,0.0,11.6,7,3,05:13 AM,04:46 PM,06:39 AM,06:05 PM,18,29,29,28,16,1,54,0.0,1015,28,10,69,14,nellore
2020-01-23 15:00:00,28,21,0.0,11.6,7,3,05:13 AM,04:46 PM,06:39 AM,06:05 PM,18,29,29,28,17,0,55,0.0,1013,28,10,73,14,nellore
2020-01-23 18:00:00,28,21,0.0,11.6,7,3,05:13 AM,04:46 PM,06:39 AM,06:05 PM,19,27,27,25,12,0,68,0.0,1014,25,10,77,8,nellore
2020-01-23 21:00:00,28,21,0.0,11.6,7,3,05:13 AM,04:46 PM,06:39 AM,06:05 PM,20,26,26,25,6,0,78,0.0,1016,25,10,125,4,nellore
2020-01-24 00:00:00,29,21,0.0,11.6,7,0,06:06 AM,05:40 PM,06:39 AM,06:05 PM,20,25,25,23,5,0,83,0.0,1015,23,10,312,3,nellore
2020-01-24 03:00:00,29,21,0.0,11.6,7,0,06:06 AM,05:40 PM,06:39 AM,06:05 PM,19,21,23,21,10,0,89,0.0,1014,21,10,254,6,nellore
2020-01-24 06:00:00,29,21,0.0,11.6,7,0,06:06 AM,05:40 PM,06:39 AM,06:05 PM,19,23,23,22,8,0,84,0.0,1015,22,10,260,5,nellore
2020-01-24 09:00:00,29,21,0.0,11.6,7,0,06:06 AM,05:40 PM,06:39 AM,06:05 PM,18,27,27,26,9,0,63,0.0,1016,26,10,183,8,nellore
2020-01-24 12:00:00,29,21,0.0,11.6,7,0,06:06 AM,05:40 PM,06:39 AM,06:05 PM,16,29,29,29,14,0,47,0.0,1015,29,10,80,12,nellore
2020-01-24 15:00:00,29,21,0.0,11.6,7,0,06:06 AM,05:40 PM,06:39 AM,06:05 PM,17,28,28,28,16,0,52,0.0,1013,28,10,86,13,nellore
2020-01-24 18:00:00,29,21,0.0,11.6,7,0,06:06 AM,05:40 PM,06:39 AM,06:05 PM,18,26,26,25,15,0,65,0.0,1013,25,10,94,10,nellore
2020-01-24 21:00:00,29,21,0.0,11.6,7,0,06:06 AM,05:40 PM,06:39 AM,06:05 PM,19,26,26,24,9,0,73,0.0,1015,24,10,144,5,nellore
2020-01-25 00:00:00,29,20,0.0,11.6,7,0,06:55 AM,06:33 PM,06:39 AM,06:06 PM,18,23,23,22,13,0,76,0.0,1015,22,10,194,6,nellore
2020-01-25 03:00:00,29,20,0.0,11.6,7,0,06:55 AM,06:33 PM,06:39 AM,06:06 PM,16,20,20,20,17,0,80,0.0,1013,20,10,226,8,nellore
2020-01-25 06:00:00,29,20,0.0,11.6,7,0,06:55 AM,06:33 PM,06:39 AM,06:06 PM,17,22,22,22,7,0,76,0.0,1014,22,10,247,4,nellore
2020-01-25 09:00:00,29,20,0.0,11.6,7,0,06:55 AM,06:33 PM,06:39 AM,06:06 PM,17,27,27,26,6,0,58,0.0,1016,26,10,217,5,nellore
2020-01-25 12:00:00,29,20,0.0,11.6,7,0,06:55 AM,06:33 PM,06:39 AM,06:06 PM,15,29,29,29,13,0,45,0.0,1014,29,10,109,12,nellore
2020-01-25 15:00:00,29,20,0.0,11.6,7,0,06:55 AM,06:33 PM,06:39 AM,06:06 PM,16,28,28,28,17,0,51,0.0,1012,28,10,114,14,nellore
2020-01-25 18:00:00,29,20,0.0,11.6,7,0,06:55 AM,06:33 PM,06:39 AM,06:06 PM,17,26,26,24,21,0,63,0.0,1013,24,10,122,12,nellore
2020-01-25 21:00:00,29,20,0.0,11.6,7,0,06:55 AM,06:33 PM,06:39 AM,06:06 PM,17,25,25,22,24,0,71,0.0,1015,22,10,150,12,nellore
2020-01-26 00:00:00,29,20,0.0,11.6,7,4,07:41 AM,07:25 PM,06:39 AM,06:06 PM,16,21,23,21,22,0,72,0.0,1014,21,10,182,11,nellore
2020-01-26 03:00:00,29,20,0.0,11.6,7,4,07:41 AM,07:25 PM,06:39 AM,06:06 PM,15,20,20,20,21,0,73,0.0,1012,20,10,202,10,nellore
2020-01-26 06:00:00,29,20,0.0,11.6,7,4,07:41 AM,07:25 PM,06:39 AM,06:06 PM,15,21,21,21,18,0,69,0.0,1013,21,10,197,10,nellore
2020-01-26 09:00:00,29,20,0.0,11.6,7,4,07:41 AM,07:25 PM,06:39 AM,06:06 PM,15,26,26,25,14,0,54,0.0,1015,25,10,182,11,nellore
2020-01-26 12:00:00,29,20,0.0,11.6,7,4,07:41 AM,07:25 PM,06:39 AM,06:06 PM,15,29,29,29,13,0,43,0.0,1013,29,10,146,11,nellore
2020-01-26 15:00:00,29,20,0.0,11.6,7,4,07:41 AM,07:25 PM,06:39 AM,06:06 PM,17,29,29,28,17,0,51,0.0,1011,28,10,121,13,nellore
2020-01-26 18:00:00,29,20,0.0,11.6,7,4,07:41 AM,07:25 PM,06:39 AM,06:06 PM,19,26,26,24,22,0,71,0.0,1011,24,10,114,13,nellore
2020-01-26 21:00:00,29,20,0.0,11.6,7,4,07:41 AM,07:25 PM,06:39 AM,06:06 PM,19,25,25,23,23,0,80,0.0,1013,23,10,137,12,nellore
2020-01-27 00:00:00,29,20,0.0,11.6,7,11,08:23 AM,08:14 PM,06:39 AM,06:07 PM,18,22,23,22,23,1,82,0.0,1013,22,10,186,12,nellore
2020-01-27 03:00:00,29,20,0.0,11.6,7,11,08:23 AM,08:14 PM,06:39 AM,06:07 PM,18,20,20,20,23,2,84,0.0,1011,20,10,194,11,nellore
2020-01-27 06:00:00,29,20,0.0,11.6,7,11,08:23 AM,08:14 PM,06:39 AM,06:07 PM,17,21,22,21,19,1,78,0.0,1012,21,10,186,11,nellore
2020-01-27 09:00:00,29,20,0.0,11.6,7,11,08:23 AM,08:14 PM,06:39 AM,06:07 PM,18,27,27,26,16,2,62,0.0,1013,26,10,171,13,nellore
2020-01-27 12:00:00,29,20,0.0,11.6,7,11,08:23 AM,08:14 PM,06:39 AM,06:07 PM,19,31,31,29,20,1,52,0.0,1012,29,10,141,17,nellore
2020-01-27 15:00:00,29,20,0.0,11.6,7,11,08:23 AM,08:14 PM,06:39 AM,06:07 PM,20,30,30,28,25,1,59,0.0,1010,28,10,131,20,nellore
2020-01-27 18:00:00,29,20,0.0,11.6,7,11,08:23 AM,08:14 PM,06:39 AM,06:07 PM,20,27,27,25,28,0,75,0.0,1011,25,10,139,18,nellore
2020-01-27 21:00:00,29,20,0.0,11.6,7,11,08:23 AM,08:14 PM,06:39 AM,06:07 PM,20,25,25,23,27,0,83,0.0,1012,23,10,155,14,nellore
2020-01-28 00:00:00,30,21,0.0,11.6,7,18,09:03 AM,09:02 PM,06:39 AM,06:07 PM,19,22,25,22,23,0,84,0.0,1012,22,10,172,12,nellore
2020-01-28 03:00:00,30,21,0.0,11.6,7,18,09:03 AM,09:02 PM,06:39 AM,06:07 PM,18,21,23,21,29,0,85,0.0,1011,21,10,175,15,nellore
2020-01-28 06:00:00,30,21,0.0,11.6,7,18,09:03 AM,09:02 PM,06:39 AM,06:07 PM,18,22,23,22,30,0,80,0.0,1012,22,10,177,17,nellore
2020-01-28 09:00:00,30,21,0.0,11.6,7,18,09:03 AM,09:02 PM,06:39 AM,06:07 PM,19,27,27,26,25,0,67,0.0,1014,26,10,188,19,nellore
2020-01-28 12:00:00,30,21,0.0,11.6,7,18,09:03 AM,09:02 PM,06:39 AM,06:07 PM,18,31,31,30,19,0,50,0.0,1013,30,10,186,17,nellore
2020-01-28 15:00:00,30,21,0.0,11.6,7,18,09:03 AM,09:02 PM,06:39 AM,06:07 PM,18,31,31,29,22,0,52,0.0,1011,29,10,165,17,nellore
2020-01-28 18:00:00,30,21,0.0,11.6,7,18,09:03 AM,09:02 PM,06:39 AM,06:07 PM,20,27,27,25,31,1,73,0.0,1012,25,10,140,20,nellore
2020-01-28 21:00:00,30,21,0.0,11.6,7,18,09:03 AM,09:02 PM,06:39 AM,06:07 PM,20,26,26,24,33,0,80,0.0,1014,24,10,151,19,nellore
2020-01-29 00:00:00,30,22,0.0,11.6,7,26,09:40 AM,09:48 PM,06:39 AM,06:08 PM,20,25,25,23,27,1,84,0.0,1014,23,10,166,15,nellore
2020-01-29 03:00:00,30,22,0.0,11.6,7,26,09:40 AM,09:48 PM,06:39 AM,06:08 PM,20,22,23,22,28,4,89,0.0,1013,22,10,179,15,nellore
2020-01-29 06:00:00,30,22,0.0,11.6,7,26,09:40 AM,09:48 PM,06:39 AM,06:08 PM,19,22,22,22,24,9,86,0.0,1013,22,10,190,14,nellore
2020-01-29 09:00:00,30,22,0.0,11.6,7,26,09:40 AM,09:48 PM,06:39 AM,06:08 PM,19,28,28,26,21,8,66,0.0,1015,26,10,180,17,nellore
2020-01-29 12:00:00,30,22,0.0,11.6,7,26,09:40 AM,09:48 PM,06:39 AM,06:08 PM,18,31,31,30,21,0,50,0.0,1014,30,10,160,18,nellore
2020-01-29 15:00:00,30,22,0.0,11.6,7,26,09:40 AM,09:48 PM,06:39 AM,06:08 PM,19,31,31,29,25,0,58,0.0,1012,29,10,133,20,nellore
2020-01-29 18:00:00,30,22,0.0,11.6,7,26,09:40 AM,09:48 PM,06:39 AM,06:08 PM,20,27,27,25,29,0,74,0.0,1012,25,10,132,19,nellore
2020-01-29 21:00:00,30,22,0.0,11.6,7,26,09:40 AM,09:48 PM,06:39 AM,06:08 PM,20,26,26,24,28,1,82,0.0,1014,24,10,148,15,nellore
2020-01-30 00:00:00,31,21,0.0,11.6,7,33,10:15 AM,10:34 PM,06:38 AM,06:08 PM,20,25,25,23,25,5,86,0.0,1013,23,10,176,13,nellore
2020-01-30 03:00:00,31,21,0.0,11.6,7,33,10:15 AM,10:34 PM,06:38 AM,06:08 PM,19,21,23,21,25,7,89,0.0,1012,21,10,178,13,nellore
2020-01-30 06:00:00,31,21,0.0,11.6,7,33,10:15 AM,10:34 PM,06:38 AM,06:08 PM,19,22,23,22,20,5,83,0.0,1013,22,10,179,12,nellore
2020-01-30 09:00:00,31,21,0.0,11.6,7,33,10:15 AM,10:34 PM,06:38 AM,06:08 PM,18,28,28,27,18,5,61,0.0,1014,27,10,179,15,nellore
2020-01-30 12:00:00,31,21,0.0,11.6,7,33,10:15 AM,10:34 PM,06:38 AM,06:08 PM,16,32,32,31,17,4,40,0.0,1013,31,10,170,14,nellore
2020-01-30 15:00:00,31,21,0.0,11.6,7,33,10:15 AM,10:34 PM,06:38 AM,06:08 PM,18,31,31,30,20,4,49,0.0,1010,30,10,137,16,nellore
2020-01-30 18:00:00,31,21,0.0,11.6,7,33,10:15 AM,10:34 PM,06:38 AM,06:08 PM,21,28,28,26,28,5,75,0.0,1010,26,10,122,19,nellore
2020-01-30 21:00:00,31,21,0.0,11.6,7,33,10:15 AM,10:34 PM,06:38 AM,06:08 PM,21,26,26,24,27,5,81,0.0,1012,24,10,137,15,nellore
2020-01-31 00:00:00,31,22,0.0,11.6,7,37,10:51 AM,11:20 PM,06:38 AM,06:08 PM,21,25,25,23,18,4,86,0.0,1012,23,10,160,9,nellore
2020-01-31 03:00:00,31,22,0.0,11.6,7,37,10:51 AM,11:20 PM,06:38 AM,06:08 PM,20,25,25,22,17,5,90,0.0,1011,22,10,175,9,nellore
2020-01-31 06:00:00,31,22,0.0,11.6,7,37,10:51 AM,11:20 PM,06:38 AM,06:08 PM,20,25,25,22,20,7,86,0.0,1012,22,10,175,12,nellore
2020-01-31 09:00:00,31,22,0.0,11.6,7,37,10:51 AM,11:20 PM,06:38 AM,06:08 PM,19,28,28,27,19,5,65,0.0,1013,27,10,176,15,nellore
2020-01-31 12:00:00,31,22,0.0,11.6,7,37,10:51 AM,11:20 PM,06:38 AM,06:08 PM,18,32,32,31,21,4,46,0.0,1012,31,10,153,19,nellore
2020-01-31 15:00:00,31,22,0.0,11.6,7,37,10:51 AM,11:20 PM,06:38 AM,06:08 PM,19,31,31,29,27,4,55,0.0,1010,29,10,125,22,nellore
2020-01-31 18:00:00,31,22,0.0,11.6,7,37,10:51 AM,11:20 PM,06:38 AM,06:08 PM,20,28,28,26,30,4,74,0.0,1010,26,10,120,19,nellore
2020-01-31 21:00:00,31,22,0.0,11.6,7,37,10:51 AM,11:20 PM,06:38 AM,06:08 PM,21,26,26,24,29,4,82,0.0,1012,24,10,124,15,nellore
2020-02-01 00:00:00,30,22,0.0,11.6,7,49,11:28 AM,No moonset,06:38 AM,06:09 PM,20,25,25,23,26,4,83,0.0,1012,23,10,132,13,nellore
2020-02-01 03:00:00,30,22,0.0,11.6,7,49,11:28 AM,No moonset,06:38 AM,06:09 PM,20,22,25,22,21,12,89,0.0,1011,22,10,168,10,nellore
2020-02-01 06:00:00,30,22,0.0,11.6,7,49,11:28 AM,No moonset,06:38 AM,06:09 PM,20,25,25,22,18,30,87,0.0,1012,22,10,182,10,nellore
2020-02-01 09:00:00,30,22,0.0,11.6,7,49,11:28 AM,No moonset,06:38 AM,06:09 PM,20,28,28,26,17,35,69,0.0,1014,26,10,168,14,nellore
2020-02-01 12:00:00,30,22,0.0,11.6,7,49,11:28 AM,No moonset,06:38 AM,06:09 PM,19,31,31,30,23,3,53,0.0,1013,30,10,134,20,nellore
2020-02-01 15:00:00,30,22,0.0,11.6,7,49,11:28 AM,No moonset,06:38 AM,06:09 PM,19,30,30,28,25,1,58,0.0,1011,28,10,120,21,nellore
2020-02-01 18:00:00,30,22,0.0,11.6,7,49,11:28 AM,No moonset,06:38 AM,06:09 PM,20,27,27,25,25,4,73,0.0,1013,25,10,111,16,nellore
2020-02-01 21:00:00,30,22,0.0,11.6,7,49,11:28 AM,No moonset,06:38 AM,06:09 PM,20,26,26,24,23,12,81,0.0,1015,24,10,113,13,nellore
2020-02-02 00:00:00,29,22,0.0,11.6,7,57,12:06 PM,12:07 AM,06:38 AM,06:09 PM,20,25,25,23,25,28,86,0.0,1014,23,10,126,13,nellore
2020-02-02 03:00:00,29,22,0.0,11.6,7,57,12:06 PM,12:07 AM,06:38 AM,06:09 PM,20,25,25,22,24,37,88,0.0,1013,22,10,132,12,nellore
2020-02-02 06:00:00,29,22,0.0,11.6,7,57,12:06 PM,12:07 AM,06:38 AM,06:09 PM,20,26,26,23,19,49,84,0.0,1014,23,10,138,12,nellore
2020-02-02 09:00:00,29,22,0.0,11.6,7,57,12:06 PM,12:07 AM,06:38 AM,06:09 PM,20,28,28,27,19,44,66,0.0,1017,27,10,135,17,nellore
2020-02-02 12:00:00,29,22,0.0,11.6,7,57,12:06 PM,12:07 AM,06:38 AM,06:09 PM,18,30,30,29,24,0,53,0.0,1015,29,10,126,21,nellore
2020-02-02 15:00:00,29,22,0.0,11.6,7,57,12:06 PM,12:07 AM,06:38 AM,06:09 PM,18,29,29,28,23,0,57,0.0,1013,28,10,125,19,nellore
2020-02-02 18:00:00,29,22,0.0,11.6,7,57,12:06 PM,12:07 AM,06:38 AM,06:09 PM,19,27,27,25,21,3,71,0.0,1014,25,10,123,14,nellore
2020-02-02 21:00:00,29,22,0.0,11.6,7,57,12:06 PM,12:07 AM,06:38 AM,06:09 PM,19,25,25,23,15,21,82,0.0,1016,23,10,123,8,nellore
2020-02-03 00:00:00,29,22,0.0,11.6,7,64,12:47 PM,12:56 AM,06:38 AM,06:10 PM,19,25,25,23,8,20,82,0.0,1016,23,10,141,4,nellore
2020-02-03 03:00:00,29,22,0.0,11.6,7,64,12:47 PM,12:56 AM,06:38 AM,06:10 PM,19,22,23,22,5,31,85,0.0,1015,22,10,205,3,nellore
2020-02-03 06:00:00,29,22,0.0,11.6,7,64,12:47 PM,12:56 AM,06:38 AM,06:10 PM,19,23,23,22,7,27,83,0.0,1015,22,10,242,4,nellore
2020-02-03 09:00:00,29,22,0.0,11.6,7,64,12:47 PM,12:56 AM,06:38 AM,06:10 PM,19,27,27,26,10,22,66,0.0,1017,26,10,185,8,nellore
2020-02-03 12:00:00,29,22,0.0,11.6,7,64,12:47 PM,12:56 AM,06:38 AM,06:10 PM,18,30,30,29,19,8,52,0.0,1015,29,10,105,17,nellore
2020-02-03 15:00:00,29,22,0.0,11.6,7,64,12:47 PM,12:56 AM,06:38 AM,06:10 PM,18,29,29,28,19,3,56,0.0,1013,28,10,101,16,nellore
2020-02-03 18:00:00,29,22,0.0,11.6,7,64,12:47 PM,12:56 AM,06:38 AM,06:10 PM,19,27,27,25,19,6,68,0.0,1013,25,10,108,13,nellore
2020-02-03 21:00:00,29,22,0.0,11.6,7,64,12:47 PM,12:56 AM,06:38 AM,06:10 PM,19,25,25,23,17,24,80,0.0,1015,23,10,121,9,nellore
2020-02-04 00:00:00,29,21,0.0,11.6,7,72,01:32 PM,01:48 AM,06:38 AM,06:10 PM,18,25,25,22,11,14,78,0.0,1015,22,10,163,6,nellore
